# SABCEMM Data Export
# Collector: price
# Quantity: price
# Method: full
# Group ID: -1
# Simulation: lls_sim_0
# Number of Series: 1
# Time Steps: 18
#
TimeStep,Series_0
0,4
1,156.250000992188
2,175.781250991211
3,175.781250991211
4,195.312500990234
5,195.312500990234
6,195.312500990234
7,195.312500990234
8,195.312500990234
9,195.312500990234
10,0.43869118552494
11,0.448227928688526
12,0.457764671852112
13,0.457764671852112
14,0.467301415015698
15,0.467301415015698
16,0.467301415015698
17,0.467301415015698
