# SABCEMM Data Export
# Collector: price
# Quantity: price
# Method: full
# Group ID: -1
# Simulation: fw_sim_0
# Number of Series: 1
# Time Steps: 2001
#
TimeStep,Series_0
0,2.71828182845905
1,2.71828182845905
2,2.7313833474623
3,2.73249822217742
4,2.73690546033524
5,2.74743494662601
6,2.75424435770995
7,2.74863219475263
8,2.73652086159107
9,2.74397507337459
10,2.74196832220967
11,2.73778388185336
12,2.73838557266544
13,2.73784274502996
14,2.73208868459806
15,2.74042661702092
16,2.75120341611542
17,2.75609578519835
18,2.74963447882214
19,2.75431630287357
20,2.75671297882741
21,2.7606166226211
22,2.76332419860296
23,2.76136658402005
24,2.75894506971749
25,2.76011103137972
26,2.76419953290822
27,2.74285394077667
28,2.74136749983539
29,2.73906726155704
30,2.71985228946509
31,2.72114040280927
32,2.72033068374535
33,2.72939632164718
34,2.73727512699764
35,2.73611823101214
36,2.73863449517109
37,2.75050765998915
38,2.75512290115511
39,2.76403090783818
40,2.75893857124357
41,2.76126203817899
42,2.75256628569454
43,2.75329057186935
44,2.74467643685689
45,2.7318470690193
46,2.7312542487466
47,2.73592765577155
48,2.73769728895843
49,2.72730393463751
50,2.7300640993118
51,2.7237162747878
52,2.72981948293766
53,2.72276813377683
54,2.72613295218509
55,2.71719258110786
56,2.70691207779331
57,2.710268827437
58,2.71102769203756
59,2.71533281290752
60,2.72707451409317
61,2.73405567121838
62,2.73767008103254
63,2.72796968848544
64,2.73199269253158
65,2.72594431404884
66,2.71450950111401
67,2.71335429393844
68,2.72805037427453
69,2.73075606248075
70,2.72954618711346
71,2.72950234398895
72,2.72933378952719
73,2.74217025425787
74,2.74044375946636
75,2.74056564119534
76,2.72830825682844
77,2.73192615623566
78,2.71803279784019
79,2.72707685100394
80,2.7147322212682
81,2.71012808487662
82,2.70982951814474
83,2.71439758282136
84,2.71505217408679
85,2.70657375376249
86,2.71653414466845
87,2.70559647748832
88,2.70614391098501
89,2.70470315637942
90,2.71060547274915
91,2.71261334094581
92,2.70747882569118
93,2.69023828386845
94,2.6893083650585
95,2.68610548947401
96,2.68180114358096
97,2.6735364795104
98,2.67533942444335
99,2.67962532085599
100,2.66559825360142
101,2.65905393536171
102,2.66287854615729
103,2.65871500603972
104,2.65936967452987
105,2.65684172200892
106,2.66435820656828
107,2.66921381400155
108,2.67302660680854
109,2.6640685680713
110,2.67074785959274
111,2.66412935663691
112,2.6602066715783
113,2.6583353041877
114,2.65898893526042
115,2.67426972588109
116,2.66017714718357
117,2.65763660959546
118,2.66758004337447
119,2.6678905403373
120,2.66813704940306
121,2.676233782612
122,2.68066532327391
123,2.68631631714541
124,2.67943840710913
125,2.67883718432617
126,2.68271741969695
127,2.68448936061365
128,2.68279860609084
129,2.68464383370039
130,2.66867239118988
131,2.67041996075215
132,2.6771176469161
133,2.67050461921335
134,2.66579708543573
135,2.66554153817215
136,2.67918956063388
137,2.68156216396288
138,2.68574500726811
139,2.6860984003486
140,2.67347498559305
141,2.65682856623345
142,2.65554817164708
