# SABCEMM Data Export
# Collector: price
# Quantity: price
# Method: full
# Group ID: -1
# Simulation: fw_sim_0
# Number of Series: 1
# Time Steps: 2001
#
TimeStep,Series_0
0,2.71828182845905
1,2.71828182845905
2,2.69952849181237
3,2.7162575584255
4,2.65283135009857
5,2.55039667928613
6,2.57797547451416
7,2.64581409562595
8,2.6286596234032
9,2.5376060487839
10,2.56938439683673
11,2.63126185538433
12,2.53509044021703
13,2.58558469805117
14,2.68904428363249
15,2.68922486768495
16,2.80545678180563
17,2.80896079935679
18,2.82218901325562
19,2.69830371662951
20,2.68120687768658
21,2.57859568575598
22,2.59582843752135
23,2.65866765820615
24,2.80734953216893
25,2.82772735945495
26,2.79397449759314
27,2.86526521972905
28,2.94876093161702
29,2.81920299387416
30,2.77415830344909
31,2.72073680726939
32,2.77752247922855
33,2.87009470189069
34,2.8938436100369
35,2.98374845358082
36,2.77050032391602
37,2.85444555033629
38,2.84992857891496
39,2.88351890566059
40,2.90435690300985
41,2.91545787520001
42,2.84680868064476
43,2.93853379371513
44,2.86523443295143
45,2.84335691757102
46,2.66954619613096
47,2.67154080962342
48,2.63514493725308
49,2.64950949935786
50,2.61828183587796
51,2.68508196118142
52,2.69630044852869
53,2.67247739210071
54,2.60100779908314
55,2.68130291160752
56,2.7196387368149
57,2.747108657265
58,2.74579623536195
59,2.77935503674519
60,2.63572759293707
61,2.70767951516367
62,2.87238000608719
63,2.97737004497964
64,2.88483903034628
65,2.81682156614595
66,2.75486363144419
67,2.66004404557401
68,2.73311569908126
69,2.75288412570037
70,2.65294684992649
71,2.6293051135728
72,2.74683009128202
73,2.75016345272487
74,2.78454986955511
75,2.58333135725286
76,2.61543737023929
77,2.68445426283407
78,2.60653300378284
79,2.65893770714309
80,2.68986928411395
81,2.66040020196113
82,2.57977736994834
83,2.56204614450204
84,2.45615535353045
85,2.59607457142101
86,2.70897771818813
87,2.73549767111249
88,2.73979662824042
89,2.74964085942003
90,2.82750027458426
91,2.89317407401255
92,2.86198800724564
93,2.91289878404878
94,2.95972912647715
95,3.05567696051308
96,3.18673043467767
97,3.35792534152833
98,3.38422323112066
99,3.55057196078188
100,3.49380512904336
101,3.42719729716694
102,3.33630542956902
103,3.31658646160121
104,3.28139304104286
105,3.34778556465861
106,3.2557904345793
107,3.14123411871543
108,3.14920161007297
109,3.09642655605098
110,2.96435382555104
111,3.02762384420055
112,2.96828811945289
113,2.95594004655673
114,2.90837244877784
115,3.06885569222518
116,3.05459719705003
117,3.13945634590275
118,3.21402107744662
119,3.18848262319243
120,2.99668407617882
121,3.1279907735883
122,2.97972635858644
123,3.04974538000953
124,3.10963686356713
125,3.12455079171997
126,3.12994786232739
127,3.2040222490569
128,3.15129305214804
129,3.02831494168167
130,3.04590232683518
131,3.02331463758455
132,3.13209511635901
133,3.21766705491463
134,3.10667374826206
135,3.09875613371809
136,3.07702976582735
137,3.03349848866897
138,3.08119308300827
139,3.10889957980156
140,3.13135729866024
141,3.06197387150903
142,3.03344740454996
