# SABCEMM Data Export
# Collector: logreturn
# Quantity: logreturn
# Method: full
# Group ID: -1
# Simulation: fw_sim_0
# Number of Series: 1
# Time Steps: 2000
#
TimeStep,Series_0
0,0
1,8.39809696813905e-05
2,0.003634620153593
3,-0.00132056401990948
4,0.00244641046666909
5,0.000976389449103226
6,-0.00247177892667577
7,0.000420612755950993
8,0.00248934417559662
9,-0.00153058289162652
10,-0.00352001045332726
11,-0.00599655312522047
12,0.00645599178356478
13,0.00463299255393714
14,-2.64814688758318e-06
15,0.00287273406577501
16,-0.00160240728551031
17,-0.00270154325912316
18,0.00286861488678465
19,0.00111809679888384
20,-0.000936436433258656
21,-0.000264212741677686
22,-0.00414850290427762
23,-0.001674322572906
24,0.000423327025551748
25,0.00110581780463331
26,-0.00208653375921162
27,0.00227925602556942
28,0.000502208539499346
29,-0.00548309495203344
30,0.00394722923415895
31,0.00402440452522027
32,0.000168324321147532
33,-0.0021299999868927
34,0.00542056600152734
35,-0.00355671288233868
36,0.00315958969903751
37,-1.06157906218275e-05
38,0.000417065174418311
39,-0.00212313180166753
40,0.00282458550008033
41,1.53039324458629e-06
42,-0.000477512478225017
43,0.00380134696991064
44,0.000630694774447936
45,-0.000982106629594183
46,-0.000512089183027755
47,-0.000358925408312359
48,8.92655171547863e-05
49,0.000854262051044045
50,-0.00333463051300409
51,-5.48325099592838e-05
52,0.00305157835138384
53,0.000688581217418363
54,-0.00163806707895644
55,-0.00345582883514896
56,0.00287859309224419
57,-0.00397937566868467
58,-0.00140462823991642
59,0.000619114422093129
60,-0.000229994235084057
61,0.00352074965065635
62,-0.00800203934333704
63,-0.000235824312652841
64,-0.00077357087306031
65,-0.0023624656603019
66,-0.0014104137940119
67,-0.000740267702302314
68,-0.000831879436520671
69,0.000684672677845126
70,0.000982871797798265
71,0.00482206436929756
72,-0.00394141275540378
73,0.00069069873220017
74,-0.000230625762974811
75,-0.00476320745768295
76,0.00163336740610943
77,0.00287715570271023
78,1.17273633165373e-05
79,-0.00679458410116814
80,-0.000847246199209431
81,-0.00126411434475972
82,-0.00497415653362612
83,0.00461386935851446
84,-0.0068606384164208
85,-0.00234412620143526
86,-0.0037519938659105
87,-0.000858340100757201
88,-0.00302483783271041
89,0.00407055765144219
90,0.00153054170483196
91,-0.00383838484264793
92,0.00126637786387103
93,0.00102655147967669
94,0.00191029293649051
95,-0.000828749764104246
96,-0.00553097854845723
97,0.00240188356151871
98,-0.00220409545481607
99,0.0017102783945287
100,-0.00519620781856971
101,-0.00304588526461051
102,0.00363029003260824
103,0.00249044618909473
104,-0.00256682777270445
105,-0.00282873573555198
106,0.00454717696224582
107,-0.000128683975273114
108,0.00363140706979294
109,-0.000213232059051592
110,-0.00136985049749336
111,-0.00213027442817893
112,-0.00481383327199287
113,-0.00239867905400798
114,-0.00433322004497862
115,0.00020037222865743
116,-0.00198211540153595
117,-0.000298431188580151
118,0.00358424538786929
119,-0.00332109965902773
120,-0.00368895370331013
121,0.00284241991240498
122,-0.00310801957084331
123,0.00269448674587516
124,0.00283196098028304
125,0.00128451629854523
126,-0.00272675426280295
127,-0.00125559308781331
128,0.00016206105322646
129,0.00122269788053794
130,0.00168000808823494
131,0.00164723291769645
132,-0.00738735497726023
133,-4.98805874786081e-05
134,0.00413626288109162
135,-0.00164159203931989
136,-0.00168631951210662
137,0.000278669192410367
138,8.58135686218362e-05
139,0.00384766000009869
140,0.000171051515907186
141,0.000520062723926095
142,0.000673922200730992
143,-0.00556311289075611
144,-0.00170813397547266
145,-0.000762884793972832
146,-0.00261877738845351
147,-0.00141359279799402
148,-3.39946656203401e-05
149,0.00245285094293282
150,-0.000802509239102179
151,-0.00323405108590709
152,3.2052517328189e-05
153,0.000715993883515056
154,0.00122527357022032
155,0.00213976405365857
156,-0.00114436931832951
157,-0.00399533551391119
158,0.00168485917530593
159,-0.0047426409490526
160,0.00512413780169959
161,-0.00290204828107751
162,-0.00200530049531643
163,-0.00121925236608595
164,-0.00173720258865121
165,0.00179963533496784
166,-0.00103625194838383
167,0.0011964425427913
168,0.00132903927752312
169,0.00265667332826486
170,-0.00458995919591582
171,-0.000475490232477355
172,-0.00134172345951499
173,0.00167898653764209
174,-0.000647261479000316
175,0.000822896013147729
176,0.000168765934631473
177,0.00292588663985012
178,-0.00460381637759842
179,-0.00306221310444844
180,-0.00159804736273969
181,-0.00178248151226901
182,0.00163678830522794
183,0.00154041628214197
184,-1.87358529362742e-05
185,0.00286010138244099
186,0.00351933826650689
187,-0.00860303080879673
188,0.000461861055444681
189,0.00880749118044654
190,0.000212623814646965
191,-0.000608277687814767
192,0.000422106214604027
193,0.00135409772327309
194,0.000686482500650291
195,0.00323254390750561
196,-0.00250687085202918
197,0.00116239497853871
198,-0.000945377154652128
199,-0.00812179729006024
200,-0.00192997297280575
201,-0.00304000993469804
202,0.00537963621956835
203,0.00222224713263354
204,0.00505566730475558
205,0.00451747992133861
206,0.000637368788777105
207,-0.00508375176670297
208,-0.0012389127591236
209,0.00318970695214089
210,0.00758737924422303
211,-0.00403335471047474
212,0.000633207703233935
213,-0.000632529631974691
214,-0.00271408726082665
215,0.00401779634980661
216,-0.000482009347657037
217,-0.000890350027561705
218,-0.00578908273641348
219,0.000951025961552262
220,0.00255923236014882
221,0.00498991466978238
222,0.00582220176052562
223,0.00195034855253869
224,0.00438573433337749
225,-0.00203112425932444
226,0.000354939653194012
227,-0.00720487236714052
228,0.00161283081136085
229,0.00318374934027356
230,-0.00244849711259016
231,0.00237143227643497
232,0.00394667574893546
233,-0.00293628040339472
234,-1.79853555649884e-05
235,-2.34528855026327e-05
236,0.00370170532988112
237,-0.00241956005737471
238,0.00822263467789729
239,-0.00662140729446927
240,-0.000182107258922408
241,0.00229517637139925
242,-0.00167325206658189
243,-0.00132964316405522
244,-0.00285274891019048
245,-0.00307514526795077
